content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
dudes a fuckin idiot its like the comment he made the other day if we stopped testing right now we d have very few cases if any the truest thing he s ever said but also the dumbest ,1,"['dudes', 'fuckin', 'idiot', 'like', 'comment', 'made', 'day', 'stopped', 'testing', 'right', 'cases', 'truest', 'thing', 'ever', 'said', 'also', 'dumbest']","['dude', 'fuckin', 'idiot', 'like', 'comment', 'made', 'day', 'stop', 'test', 'right', 'case', 'truest', 'thing', 'ever', 'said', 'also', 'dumbest']",-0.5156000000000001,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",annoyance
 not only is the joke tactic long discredited but look at what trump said before trump calls coronavirus testing overrated says it makes us look bad if we stopped testing right now we d have very few cases if any ,1,"['joke', 'tactic', 'long', 'discredited', 'look', 'trump', 'said', 'trump', 'calls', 'coronavirus', 'testing', 'overrated', 'says', 'makes', 'us', 'look', 'bad', 'stopped', 'testing', 'right', 'cases']","['joke', 'tactic', 'long', 'discredit', 'look', 'trump', 'said', 'trump', 'call', 'coronaviru', 'test', 'overr', 'say', 'make', 'us', 'look', 'bad', 'stop', 'test', 'right', 'case']",-0.5423,"{'fear': 0.08333333333333333, 'anger': 0.08333333333333333, 'anticip': 0.0, 'trust': 0.08333333333333333, 'surprise': 0.16666666666666666, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.08333333333333333, 'disgust': 0.08333333333333333, 'joy': 0.0, 'anticipation': 0.16666666666666666}",neutral
not only is the joke tactic long discredited but look at what trump said before trump calls coronavirus testing overrated says it makes us look bad if we stopped testing right now we d have very few cases if any ,1,"['joke', 'tactic', 'long', 'discredited', 'look', 'trump', 'said', 'trump', 'calls', 'coronavirus', 'testing', 'overrated', 'says', 'makes', 'us', 'look', 'bad', 'stopped', 'testing', 'right', 'cases']","['joke', 'tactic', 'long', 'discredit', 'look', 'trump', 'said', 'trump', 'call', 'coronaviru', 'test', 'overr', 'say', 'make', 'us', 'look', 'bad', 'stop', 'test', 'right', 'case']",-0.5423,"{'fear': 0.08333333333333333, 'anger': 0.08333333333333333, 'anticip': 0.0, 'trust': 0.08333333333333333, 'surprise': 0.16666666666666666, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.08333333333333333, 'disgust': 0.08333333333333333, 'joy': 0.0, 'anticipation': 0.16666666666666666}",neutral
 literally this week if you don t test you don t have any cases trump said at a june 15 roundtable discussion at the white house if we stopped testing right now we d have very few cases if any the wh official is lying trumprally,1,"['literally', 'week', 'test', 'cases', 'trump', 'said', 'june', '15', 'roundtable', 'discussion', 'white', 'house', 'stopped', 'testing', 'right', 'cases', 'wh', 'official', 'lying', 'trumprally']","['liter', 'week', 'test', 'case', 'trump', 'said', 'june', '15', 'roundtabl', 'discuss', 'white', 'hous', 'stop', 'test', 'right', 'case', 'wh', 'offici', 'lie', 'trumpral']",-0.296,"{'fear': 0.0, 'anger': 0.07142857142857142, 'anticip': 0.0, 'trust': 0.2857142857142857, 'surprise': 0.07142857142857142, 'positive': 0.2857142857142857, 'negative': 0.07142857142857142, 'sadness': 0.0, 'disgust': 0.07142857142857142, 'joy': 0.07142857142857142, 'anticipation': 0.07142857142857142}",neutral
i m not gonna claim to be a stable genius or anything but i mean i did just discover the cure for cancer stop testing for it simple as that if we stopped testing right now we d have very few cases if any ,1,"['gonna', 'claim', 'stable', 'genius', 'anything', 'mean', 'discover', 'cure', 'cancer', 'stop', 'testing', 'simple', 'stopped', 'testing', 'right', 'cases']","['gonna', 'claim', 'stabl', 'geniu', 'anyth', 'mean', 'discov', 'cure', 'cancer', 'stop', 'test', 'simpl', 'stop', 'test', 'right', 'case']",-1.2517,"{'fear': 0.125, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.125, 'sadness': 0.125, 'disgust': 0.125, 'joy': 0.0}",neutral
 is this of the same mind set of the president who said if we stopped testing right now we d have very few cases if any it s so ridiculous there s no proof of more testing in fact here s an article stating the exact opposite ,1,"['mind', 'set', 'president', 'said', 'stopped', 'testing', 'right', 'cases', 'ridiculous', 'proof', 'testing', 'fact', 'article', 'stating', 'exact', 'opposite']","['mind', 'set', 'presid', 'said', 'stop', 'test', 'right', 'case', 'ridicul', 'proof', 'test', 'fact', 'articl', 'state', 'exact', 'opposit']",-0.296,"{'fear': 0.0, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.42857142857142855, 'surprise': 0.0, 'positive': 0.14285714285714285, 'negative': 0.14285714285714285, 'sadness': 0.0, 'disgust': 0.14285714285714285, 'joy': 0.0}",annoyance
trump quote of the day if we stopped testing right now we d have very few cases if any ,1,"['trump', 'quote', 'day', 'stopped', 'testing', 'right', 'cases']","['trump', 'quot', 'day', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.4, 'positive': 0.2, 'negative': 0.2, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.2}",neutral
if we stopped testing right now we d have very few cases if any ,1,"['stopped', 'testing', 'right', 'cases']","['stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
president trump is breathtakingly dumb quote if we stopped testing right now we d have very few cases if any in other words if we stop the testing the virus will go away littlechiefbunkerbitch trumpisnotwell,1,"['president', 'trump', 'breathtakingly', 'dumb', 'quote', 'stopped', 'testing', 'right', 'cases', 'words', 'stop', 'testing', 'virus', 'go', 'away', 'littlechiefbunkerbitch', 'trumpisnotwell']","['presid', 'trump', 'breathtakingli', 'dumb', 'quot', 'stop', 'test', 'right', 'case', 'word', 'stop', 'test', 'viru', 'go', 'away', 'littlechiefbunkerbitch', 'trumpisnotwel']",-1.1026,"{'fear': 0.0, 'anger': 0.09090909090909091, 'anticip': 0.0, 'trust': 0.09090909090909091, 'surprise': 0.18181818181818182, 'positive': 0.18181818181818182, 'negative': 0.36363636363636365, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.09090909090909091}",annoyance
 blinking rt covid19 if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any quote donaldtrump,1,"['blinking', 'covid19', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'quote', 'donaldtrump']","['blink', 'covid19', 'test', 'case', 'stop', 'test', 'right', 'case', 'quot', 'donaldtrump']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.125, 'positive': 0.375, 'negative': 0.125, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.125}",neutral
new if you don t test you don t have any cases trump said at a june 15 roundtable discussion at the white house if we stopped testing right now we d have very few cases if any healthcheck ,1,"['new', 'test', 'cases', 'trump', 'said', 'june', '15', 'roundtable', 'discussion', 'white', 'house', 'stopped', 'testing', 'right', 'cases', 'healthcheck']","['new', 'test', 'case', 'trump', 'said', 'june', '15', 'roundtabl', 'discuss', 'white', 'hous', 'stop', 'test', 'right', 'case', 'healthcheck']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3, 'surprise': 0.1, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.1, 'anticipation': 0.1}",neutral
lrt bruh if you don t test you don t have any cases trump said at a june 15 roundtable discussion at the white house if we stopped testing right now we d have very few cases if any he was always content w letting the virus wash over the country btw recorded fact ,1,"['lrt', 'bruh', 'test', 'cases', 'trump', 'said', 'june', '15', 'roundtable', 'discussion', 'white', 'house', 'stopped', 'testing', 'right', 'cases', 'always', 'content', 'w', 'letting', 'virus', 'wash', 'country', 'btw', 'recorded', 'fact']","['lrt', 'bruh', 'test', 'case', 'trump', 'said', 'june', '15', 'roundtabl', 'discuss', 'white', 'hous', 'stop', 'test', 'right', 'case', 'alway', 'content', 'w', 'let', 'viru', 'wash', 'countri', 'btw', 'record', 'fact']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.06666666666666667, 'positive': 0.3333333333333333, 'negative': 0.06666666666666667, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.13333333333333333, 'anticipation': 0.06666666666666667}",neutral
trump if we stopped testing right now we d have very few cases if any ,1,"['trump', 'stopped', 'testing', 'right', 'cases']","['trump', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 wednesdaywisdom if we stopped testing right now we d have very few cases if any trump object permanence is a 9 month old developmental milestone that involves a baby s understanding that when things disappear from view they don t cease to exist ,1,"['wednesdaywisdom', 'stopped', 'testing', 'right', 'cases', 'trump', 'object', 'permanence', '9', 'month', 'old', 'developmental', 'milestone', 'involves', 'baby', 'understanding', 'things', 'disappear', 'view', 'cease', 'exist']","['wednesdaywisdom', 'stop', 'test', 'right', 'case', 'trump', 'object', 'perman', '9', 'month', 'old', 'development', 'mileston', 'involv', 'babi', 'understand', 'thing', 'disappear', 'view', 'ceas', 'exist']",-0.5223,"{'fear': 0.125, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.125, 'positive': 0.375, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.125}",neutral
hey you stole our bit you bit biter if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any ahead of trump rally republicans spin covid 19 metrics ,1,"['hey', 'stole', 'bit', 'bit', 'biter', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'ahead', 'trump', 'rally', 'republicans', 'spin', 'covid', '19', 'metrics']","['hey', 'stole', 'bit', 'bit', 'biter', 'test', 'case', 'stop', 'test', 'right', 'case', 'ahead', 'trump', 'ralli', 'republican', 'spin', 'covid', '19', 'metric']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.16666666666666666, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 lightbulbmoment trump on coronavirus testing if we stopped testing right now we d have very few cases if any ,1,"['lightbulbmoment', 'trump', 'coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases']","['lightbulbmo', 'trump', 'coronaviru', 'test', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
i missed capturing the entirety of the quote if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any truly trumps ingenuousness knows no bounds ,1,"['missed', 'capturing', 'entirety', 'quote', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'truly', 'trumps', 'ingenuousness', 'knows', 'bounds']","['miss', 'captur', 'entireti', 'quot', 'test', 'case', 'stop', 'test', 'right', 'case', 'truli', 'trump', 'ingenu', 'know', 'bound']",-0.4491,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.125, 'positive': 0.375, 'negative': 0.125, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.125}",disappointment
 said about covid 19 testing if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any just how stupid is he ,1,"['said', 'covid', '19', 'testing', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'stupid']","['said', 'covid', '19', 'test', 'test', 'case', 'stop', 'test', 'right', 'case', 'stupid']",-0.8227,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.4, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.2, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",annoyance
 you are so on point americans are stupid to believe you trump on coronavirus testing if we stopped testing right now we d have very few cases if any ,1,"['point', 'americans', 'stupid', 'believe', 'trump', 'coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases']","['point', 'american', 'stupid', 'believ', 'trump', 'coronaviru', 'test', 'stop', 'test', 'right', 'case']",-0.8227,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",annoyance
massive failure of leadership and complete denial of the issue if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any trump said ,1,"['massive', 'failure', 'leadership', 'complete', 'denial', 'issue', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'trump', 'said']","['massiv', 'failur', 'leadership', 'complet', 'denial', 'issu', 'test', 'case', 'stop', 'test', 'right', 'case', 'trump', 'said']",-0.296,"{'fear': 0.1, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.1, 'positive': 0.2, 'negative': 0.2, 'sadness': 0.1, 'disgust': 0.1, 'joy': 0.0}",anger
 add this to the long list of idiocracies if we stopped testing right now we d have very few cases if any derp trumpdeathtroll125k trumpisnotwell ,1,"['add', 'long', 'list', 'idiocracies', 'stopped', 'testing', 'right', 'cases', 'derp', 'trumpdeathtroll125k', 'trumpisnotwell']","['add', 'long', 'list', 'idiocraci', 'stop', 'test', 'right', 'case', 'derp', 'trumpdeathtroll125k', 'trumpisnotwel']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral
donald trump said if we stopped testing right now we d have very few cases if any so to recap trump s proposed covid 19 solutions include inject yourself with bleach stand in the sunlight take dangerous useless drugs kill all the old people just ignore the problem ,1,"['donald', 'trump', 'said', 'stopped', 'testing', 'right', 'cases', 'recap', 'trump', 'proposed', 'covid', '19', 'solutions', 'include', 'inject', 'bleach', 'stand', 'sunlight', 'take', 'dangerous', 'useless', 'drugs', 'kill', 'old', 'people', 'ignore', 'problem']","['donald', 'trump', 'said', 'stop', 'test', 'right', 'case', 'recap', 'trump', 'propos', 'covid', '19', 'solut', 'includ', 'inject', 'bleach', 'stand', 'sunlight', 'take', 'danger', 'useless', 'drug', 'kill', 'old', 'peopl', 'ignor', 'problem']",-2.3369,"{'fear': 0.23076923076923078, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.15384615384615385, 'positive': 0.07692307692307693, 'negative': 0.38461538461538464, 'sadness': 0.15384615384615385, 'disgust': 0.0, 'joy': 0.0}",neutral
if we eliminated the presidency we would not have a president come to think of it we don t have one now anyway trump on coronavirus testing if we stopped testing right now we d have very few cases if any via ,1,"['eliminated', 'presidency', 'would', 'president', 'come', 'think', 'one', 'anyway', 'trump', 'coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases', 'via']","['elimin', 'presid', 'would', 'presid', 'come', 'think', 'one', 'anyway', 'trump', 'coronaviru', 'test', 'stop', 'test', 'right', 'case', 'via']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.4, 'surprise': 0.2, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",realization
i guess he s technically right if we stopped testing right now we d have very few cases if any donald trump,1,"['guess', 'technically', 'right', 'stopped', 'testing', 'right', 'cases', 'donald', 'trump']","['guess', 'technic', 'right', 'stop', 'test', 'right', 'case', 'donald', 'trump']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",realization
 coronavirus testing if we stopped testing right now we d have very few cases if any ,1,"['coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases']","['coronaviru', 'test', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
ignorance and stupidity trump said if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any ,1,"['ignorance', 'stupidity', 'trump', 'said', 'test', 'cases', 'stopped', 'testing', 'right', 'cases']","['ignor', 'stupid', 'trump', 'said', 'test', 'case', 'stop', 'test', 'right', 'case']",-0.8227,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2857142857142857, 'surprise': 0.14285714285714285, 'positive': 0.2857142857142857, 'negative': 0.2857142857142857, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
this is a new level of stupidity first he shows a complete lack of understanding basic logic then contradicts himself 20 seconds later trump on coronavirus testing if we stopped testing right now we d have very few cases if any ,1,"['new', 'level', 'stupidity', 'first', 'shows', 'complete', 'lack', 'understanding', 'basic', 'logic', 'contradicts', '20', 'seconds', 'later', 'trump', 'coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases']","['new', 'level', 'stupid', 'first', 'show', 'complet', 'lack', 'understand', 'basic', 'logic', 'contradict', '20', 'second', 'later', 'trump', 'coronaviru', 'test', 'stop', 'test', 'right', 'case']",-1.4591,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2857142857142857, 'surprise': 0.14285714285714285, 'positive': 0.2857142857142857, 'negative': 0.2857142857142857, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",annoyance
moronic quote of the week regarding covid19 if we stopped testing right now we d have very few cases if any good lord ,1,"['moronic', 'quote', 'week', 'regarding', 'covid19', 'stopped', 'testing', 'right', 'cases', 'good', 'lord']","['moron', 'quot', 'week', 'regard', 'covid19', 'stop', 'test', 'right', 'case', 'good', 'lord']",-0.3495,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.14285714285714285, 'positive': 0.21428571428571427, 'negative': 0.21428571428571427, 'sadness': 0.0, 'disgust': 0.07142857142857142, 'joy': 0.07142857142857142, 'anticipation': 0.14285714285714285}",fear
